591,럭키언럭키,가천가,9.94,"스토리, 판타지",0,"평범하게 살아왔던 안녹희, 알고보니 행운 초능력자였다?!어쩌다보니 초능력학교 전교 1등까지 해버리고...다시 평범해지고픈 안녹희의 고군분투 고교생활"
592,러브슬립,오창호,9.79,"스토리, 드라마",0,"만약 당신이 이야기 속의 주인공이라면? 눈을 떠보니 낯선 환경과 낯선 사람들에 자신 또한 누군지조차 모른다면?
좌충우돌 러브코미디, 시작합니다."
593,노블레스,손제호 / 이광수,9.62,"스토리, 판타지",0,820년간의 긴 수면기. 드디어 새로운 세상에 눈을 뜨다.그리고 새로운 세상의 새로운 사람들을 만나다.
594,그녀의 버킷리스트,황양 / 솦,9.94,"스토리, 드라마",0,"'이것만 다 이루면... 미련없이 오빠 곁으로 갈게.'세상을 떠난 남자친구를 따라서, 죽기 위해 이뤄가는 그녀의 완벽한 버킷리스트"
595,가타부타타,숭어,9.95,"스토리, 로맨스",0,"모든 게 서툴고 어색했던 중학교 2학년 15살의 첫 연애.그렇게 헤어졌던 첫사랑을 같은 대학, 자취방 바로 옆집에서 다시 마주하다! 사랑이 뭔지, 연애가 뭔지 아직도 헷갈리고 서툴기만 한 스무 살. 과연 이번엔스스로에게 당당하고 서로를 솔직하게 마주하는 연애에 성공할 수 있을까?"
596,한번 더 해요,미티 / 구구,9.91,"스토리, 드라마",0,결혼 8년차 부부. 성대광과 유선영. 대학시절 킹카 퀸카로 CC로 만나 결혼까지 골인했지만 이젠 지독한 현실에 서로에게 지쳐버린 권태기 부부일 뿐이었다. 그러던 어느 날..드라마 <고백부부> 원작 웹툰!
597,친애하는 X,반지운,9.97,"스토리, 드라마",0,"국내 최고의 여배우 '백아진'의 몰락,그리고 그 뒤에 숨겨진 그녀의 두 얼굴네이버웹툰 최강자전 18년 대표작."
598,거미,모아이,9.89,"스토리, 스릴러",0,거미 떼로 뒤덮인 섬마을.의심의 거미줄 속에서 그녀는 탈출할 수 있을까?
599,타인은 지옥이다,김용키,9.86,"스토리, 스릴러",0,모든 게 낯선 고시원 생활. 그곳에 수상한 자들이 있다.화제의 드라마원작 재연재! 놓치지 마세요!
600,골든 체인지,브림스,9.98,"스토리, 판타지",0,세상에서 가장 불운한 소녀 강유와 소녀의 불운을 막아주는 수상한 산신령 우암이 펼치는 판타지세계
601,데드라이프,후렛샤 / 임진국,9.65,"스토리, 액션",0,"지능을 가진 좀비,세상을 파멸시킬 것인가 구원할 것인가."
602,러브슬립 2부,오창호,9.83,"스토리, 로맨스",0,"과연 오늘은 어떤 사건에 정신없이 휘말리게 될 것인가?!
좌충우돌 러브코미디, 그 두 번째 이야기!"
603,구구까까,혜니,9.94,"스토리, 개그",0,원시시대로 넘어간 청담 핫걸 이나의부족 생활 적응기
604,용비불패 완전판,류기운 / 문정후,9.98,"스토리, 액션",0,전설적 명작의 완벽한 부활! <고수>를 기다리며 정주행 START!스크롤 편집과 가독성 개선을 통한 '완전판' 최초 독점 공개!!
605,위대한 방옥숙,매미 / 희세,9.95,"스토리, 드라마",0,"한강 조망권 지키려다가 한강에 시체를 유기한 여자들의 이야기.""내 집값은 내가 지킨다!""<마스크걸> 매미/희세 작가의 신작!"
606,하이브 1~2,김규삼,9.95,"스토리, 판타지",0,거대해진 곤충들이 인간을 습격한다! 원시시대로 돌아간 지구의 대기상태
607,유비님께 투자하겠어,B급달궁 / 이유정,4.21,"스토리, 판타지",0,"지금까지의 삼국지는 잊어라!꽃미남 영웅들과 초보 투자가의 짠내 나는 촉나라 경영 스토리!...삼국지의 유비, 관우, 장비와 20대 여성 CEO 제나의 ‘본격주식회사경영판타지코믹로맨스’를 통해 새로운 즐거움을 선사한다!!"
608,스피릿 핑거스,한경찰,9.98,"스토리, 로맨스",0,"평범한 여고생, 알록달록 이상한 그림모임에 들어가다!나만의 색을 찾아 떠나는 모험 이야기!"
609,하우스키퍼,채용택 / 유현,9.97,"스토리, 액션",0,사상 최악의 바이러스.인간은 포기했지만 A.I만은 포기하지 않는다
610,에이머,구동인,9.79,"스토리, 판타지",0,"작은 우연은 역사를 만든다.지구를 침공한 이성인 팜킨 일당과, 그들을 막아선 초월자 에이머와 지구인의 이야기!"
611,이웃집의 훈훈한 스토커군,teamGOGI+,4.27,"스토리, 로맨스",0,친절한 매너와 훈훈한 얼굴로 학교 내 최고의 인기남 진범.그가 사실은 스토커라고?!이웃집에 미워할 수 없는 훈남 스토커가 산다!
612,하이브 3,김규삼,9.97,"스토리, 판타지",0,본격화된 인간과 거대곤충의 전쟁. 김규삼 작가가 선보이는 역대급 판타지 스릴러
613,그 판타지 세계에서 사는 법,촌장,9.98,"스토리, 판타지",0,"용사가 마왕을 물리친 후 100년 뒤,과거의 상처를 잊은 그 판타지 세계 주민들 이야기"
614,개미,재희,9.79,"스토리, 스릴러",0,우리의 발 밑에 그들이 살고있다.
615,피와 살,황준호,9.94,"스토리, 스릴러",0,멸종 위기에 처한 인간.인간을 먹고 사는 괴물.생존을 위한 그들의 전쟁 혹은 공생.
616,어쩔꼰대,강선율 / Jen...,9.85,"스토리, 액션",0,빵셔틀과 뒤바뀐 꼰대 조폭?!이제 일진은 꼰대로 잡는다
617,오버더문,포르토 / 이승준,9.93,"스토리, 스릴러",0,버스에서의 사고 후 잃어버린 2주 동안의 기억.하늘에 뜬 푸른 달과 날아드는 수백 건의 달빛을 받으라는 문자들.조심해. 너도 달빛을 쐬면 괴물이 되어버릴 테니까.
618,검은인간,이저녁,9.98,"스토리, 액션",0,"너의 흉터도, 너의 두 눈도, 그리고... 너의 힘까지! 지금부터 모든 걸 바꿔줄게."
619,오늘도 사랑스럽개,이혜,9.98,"스토리, 로맨스",0,새벽마다 개로 변하는 저주를 풀고 싶은 여자와개가 무서운 남자의 밀고 당기는 로맨스!
620,결백한 사람은 없다,서각,9.85,"스토리, 드라마",0,15년 전 실종된 아이가 돌아왔다.초능력을 가진 순경의 아동실종 심리 수사극
621,3cm 헌터,돌연변이,9.89,"스토리, 판타지",0,"세상 사람들의 몸이 3cm로 줄어들었다. 이제는 고양이, 개미, 청소기 등 일상의 모든 것이 위협인 상황. 믿을 것은 각자에게 주어진 이능력 하나뿐이다."
622,마술사,김세래,9.93,"스토리, 판타지",0,통일 대륙 칸테라 마지막 이야기.
623,특수 영능력 수사반,사다함,9.56,"스토리, 판타지",0,어느 날 갑자기 귀신이 보이기 시작한 한 형사의 특별한 수사기.
624,비흔,정재한 / 황영찬,9.94,"스토리, 시대극",0,"잊혀진 나라 백제, 그리고 싸울아비.
패자의 역사 뒤로 전설이 되어 사라진 검은 이리 '흑랑' '비흔'이라는 이름으로 새로운 전설을 시작한다."
625,낮에 뜨는 달,헤윰,9.93,"스토리, 드라마",0,시간이 멈춘 남자와 흘러가는 여자.과거와 현재를 오가는 갈등에 대한 이야기.
626,헬퍼,삭,9.95,"스토리, 액션",0,"도시를 지키는 가드 트라이브의 대장  장광남.그가 의문의 교통사고로 사망한 뒤,저승과 이승에서 펼쳐지는 감성 액션 판타지 만화."
627,모범택시,까를로스 / 크크...,9.83,"스토리, 스릴러",0,"언뜻 평범해 보이는 “무지개 택시회사”에는 ‘revenge-call’이라는 특별한 서비스가 있다. 손님이 원하는 방법으로 복수를 대신해주는 서비스이며, 이것이 무지개 택시 회사의 진짜 정체다."
628,8월의 눈보라,김리아,9.35,"스토리, 로맨스",0,"교복모델이었던 보라는 암흑 고3 시절을 거치며 이전의 모습은 온데간데 없다.설상가상 재수까지 하게되고 학원에서 첫사랑 현우를 마주치고야 만다.""가장 빛나는 시절 만났던 너에게 가장 어두운 지금 나를 보여주고 싶지 않아."""
629,헬로도사,웅비,9.62,"스토리, 판타지",0,"""이번 생에도 안녕?""천재도사와 그가 지켜야 하는 어느 소녀의 이야기."
630,나노리스트,민송아,9.98,"스토리, 판타지",0,내게 날아온 달콤살벌한 선물 나노 안드로이드들의 비밀을 밝혀라!
631,텃밭부 사건일지,오이츄,9.98,"스토리, 드라마",0,우리는 매일 텃밭에서 잡초와 사건을 캐지요!
632,둥굴레차!,기라3,9.95,"스토리, 판타지",0,"청룡, 주작, 백호, 현무. 사신의 증표를 가지고 태어난 네 무술소년들의 수련기 2013 대학만화 최강자전 2위 수상작!"
633,방백남녀,고태호,9.92,"스토리, 드라마",0,모든 게 다른 두 남녀친구가 될 수 있을까?
634,지금 우리 학교는,주동근,9.52,"스토리, 스릴러",0,평범하던 학교에 벌어진 감금사건..그리고 감금사건에 가려 미처 알지 못한 감염자. 학교는 이미 감염자들로 인해 빠져나갈 곳이 없다!! 그리고....지금 우리학교는
635,타인지옥 - 연쇄살묘사건,김용키,9.90,"스토리, 스릴러",0,"<타인은 지옥이다> 특별외전 - 연쇄살묘사건고벤저스, 재등장! 종우가 오기 전 일어난 참혹한 사건의 전말은?!"
636,동토의 여명,김정휘,9.94,"스토리, 판타지",0,시간과 공간을 뛰어넘은 동토의 세계에서 운명을 건 영웅들의 전쟁이 시작된다.
637,부활남,채용택 / 김재한,9.51,"스토리, 액션",0,나는 죽으면3일 만에 부활한다!
638,반중력소녀,겨울,9.77,"스토리, 로맨스",0,"특별하게 태어난 소녀과 평범한 소년, 만나다!"
639,캉타우,신형욱 / 양경일,9.94,"스토리, 판타지",0,외계인들의 전쟁에 휘말린 소년.부산에서 펼쳐지는 거대로봇액션!
640,천국의 신화,이현세,9.88,"스토리, 시대극",0,"한국만화의 신화, 이현세 화백의 귀환."
641,돌아온 럭키짱,김성모,3.80,"스토리, 액션",0,전설의 레전드 김성모의 웹툰 데뷔작.더이상의 자세한 설명은 생략한다.
642,신선비,이서현,9.91,"스토리, 로맨스",0,나를...갖고 싶다고?꽃미남 뱀신랑과 로맨스릴러!
643,악취,디귿,9.92,"스토리, 스릴러",0,"며칠 전부터 아랫집에서 썩은 내가 나기 시작했다. 냄새가 나고 얼마 뒤, 친구가 사라졌다. 그리고 아랫집 누나까지. 그 다음은...? 사라진 사람들, 그리고 그들을 찾는 사람들의 이야기!"
644,이계 무슨 황비,전현서 / 은영,9.97,"스토리, 로맨스",0,"콜센터 상담원 예롬은 진상 고객을 찾아가던 중 이세계 초국에 도착하고, 얼떨결에 그곳의 황제 비위 전담 대신이 되는데?"
645,만찢남녀,님니,9.97,"스토리, 로맨스",0,"10년도 더 된 순정만화의 주인공이 자신과 이름도, 얼굴도 똑같다는 이야기를 듣게된 한선녀.우연히 그 만화책을 얻게 된 선녀는 호기심에 만화책을 읽다가 잠이 들고, 눈을 떠보니 옆에 누워 있는 사람은 만화 속 남자 주인공 천남욱. 남욱이 만화를 찢고 나온 그 순간부터, 순탄하게 흘러가던 선녀의 학교 생활이 꼬이기 시작한다."
646,POGO 공포단편선 - 혼집,POGO,9.91,"스토리, 스릴러",0,POGO 작가 공포 실화!이상한 집으로 이사를 왔다.그런데 그 집엔 분명히 뭔가가 있다...!
647,치즈인더트랩,순끼,9.99,"스토리, 로맨스",0,"평범한 여대생 홍설, 그리고 어딘가 수상한 선배 유정.미묘한 관계의 이들이 펼쳐나가는 이야기."
648,결계녀,김태경,9.87,"스토리, 로맨스",0,"결계가 된 소녀, 소년을 지키다! 본격 미소녀 군단과 함께하는 셔틀남 탈출기!"
649,요괴대전,강두식 / 장부규,9.76,"스토리, 판타지",0,하루 아침에 강시가 된 소년 오필립! 난 더 이상 인간이 아닌가요?
650,마스크걸,매미 / 희세,9.96,"스토리, 스릴러",0,"끝내주게 못생기고끝내주게 몸매좋은 여자, 김모미"
651,테러맨,한동우 / 고진호,9.96,"스토리, 액션",0,한 사람이라도 더 살릴 수 있다면 테러리스트가 되어도 상관없어.
652,신석기녀,재아 / 한가람,9.97,"스토리, 액션",0,불로불사 소녀와 시한부 청년의 피튀기는 로맨스
653,신과함께,주호민,9.98,"스토리, 판타지",0,나쁘지도 착하지도 않은 평범한 남자 김자홍이저승에서 49일 동안 일곱 번의 재판을 받게 된다.
654,핑크레이디,"연우,서나",9.92,"스토리, 로맨스",0,"새하얀 캔버스, 조그마한 크로키북.그 안에 핑크색 물감으로 그려질 이야기- 핑크레이디. "
655,좀비딸,이윤창,9.97,"스토리, 드라마",0,나의 딸은 좀비다.이 세상 마지막 남은 유일한 좀비...
656,남과 여,혀노,9.98,"스토리, 드라마",0,"<죽음에 관하여>, <네가 없는 세상> 혀노 작가의 솔로 데뷔작,솔직한 20대의 흔한 사랑 이야기."
657,사이드킥,신의철,9.94,"스토리, 판타지",0,슈퍼히어로의 조수 '사이드킥'진정한 영웅으로 성장해 나가는 그들의 스펙타클 액션 판타지!
658,아일랜드 2부,윤인완 / 양경일,9.97,"스토리, 스릴러",0,악귀들이 가득찬 섬 제주도. 이를 물리치는 토막살인범 반. 웹툰으로 새롭게 돌아온 퇴마만화의 전설 <아일랜드 2부>
659,조의 영역,조석,9.94,"스토리, 스릴러",0,물에 살던 녀석들의 모습이 상식을 벗어나기 시작했다.'마음의 소리' 조석의 재난 스릴러
660,신령,이혜,9.97,"스토리, 판타지",0,신이라 불리는 방울. 그 방울의 선택을 받은 약소국의 어린왕 홍령과방울의 비밀을 둘러싼 과거와 현재 이야기.
661,플루타크 영웅전,양영순,9.14,"스토리, 판타지",0,율리우스 카이사르와 함께 돌아보는 플루타크 영웅전역사와 전설의 이야기를 작가 양영순의 재해석으로 만나보다
662,열등의 조건,또이,9.89,"스토리, 드라마",0,전교 2등만 해오던 정아.불안감에 시험지를 훔치게 된다.
663,화양연화 Pt.0 ＜SAVE ME＞,Big Hit E...,9.00,"스토리, 드라마",0,"“시간을 돌릴 수 있다면, 정말 그렇게 해서 모든 잘못과 실수를 바로잡을 수 있다면,예전처럼 다 같이 행복해질 수만 있다면…. 뭐든지 할 수 있을 텐데.”운명의 굴레로 얽힌 일곱 소년. 시리도록 애틋한 그들의 화양연화."
664,하나의 하루,석우,9.95,"스토리, 로맨스",0,인간소녀를 향한 늑대인간의 사랑
665,철벽! 연애 시뮬레이션,혜니,9.96,"스토리, 로맨스",0,모니터 남친은 이제 그만! 게임속으로 들어간 이라의 철벽녀 탈출기. 2014 대학만화 최강자전 수상작!
666,소녀더와일즈,HUN / 제나,9.43,"스토리, 액션",0,"<펫다이어리>, <열아홉스물하나> 제나(김혜진) 작가와 HUN 작가의 만남.그들이 들려주는, 다소 과격한 소녀들의 전쟁 같은 삶 이야기."
667,갑자기 커피,우 / 리지,9.77,"스토리, 개그",0,"스무살, 첫 커피… 그리고 첫 사기…?!세계 최고의 바리스타였던 지오반니와 조금(?)은 특이한 직원들과 함께하는20살 동우의 본격 카페 알바 이야기!"
668,격투기특성화사립고교 극지고,허일,9.78,"스토리, 액션",0,최고로 강한 학생이 전교 1등이다!극한지옥 격투기 특성화 사립 고등학교 극지고! 격투 능력자들의 절륜한 한판!
669,태왕광개토,청안랑 / 김인호,9.77,"스토리, 시대극",0,"고구려 19대 왕! 한반도 역사상 최대의 영토를 확장한 정복 군주.
고구려의 세력권을 넓히고 동북아시아 패자로서의 자주성을 드높인 광개토태왕의 이야기가 만화로 펼쳐진다."
670,머니게임,배진수,9.95,"스토리, 스릴러",0,게임 일수 100일. 총 상금 448억. 적용 물가 1000배. 당신은 얼마를 벌어 나갈수 있습니까?
671,공복의 저녁식사,김계란,9.75,"스토리, 드라마",0,세상에는 왜 이렇게 맛있는 게 많을까만두와의 저녁식사를 통한 식탐소녀 복희의 좌충우돌 성장기
672,심심한 마왕,김상민,9.86,"스토리, 개그",0,평화로운(?) 마계에서 평화롭게(?) 살아가는 심심한 마왕의 심심하지만은 않은 이야기
673,내 ID는 강남미인!,기맹기,9.83,"스토리, 로맨스",0,"못생긴 얼굴에서 미인으로 새롭게 태어난 그녀, 강미래! 그런데... 어디서 본 듯 한데?"
674,키드갱,신영우,9.91,"스토리, 개그",0,"삼류 건달들의 좌충우돌 우왕좌왕 예측불허 육아일기.
트렌드를 이끈 정통 코믹만화의 부활!
2012년, 신영우 작가의 히트 만화 <키드갱>이 네이버 웹툰으로 다시 찾아옵니다."
675,미쳐 날뛰는 생활툰,Song,9.79,"스토리, 일상",0,만화가가 되고 싶었던 나날가볍게 그려본 생활툰 하나에 격동하는 주변의 이야기
676,죽은 마법사의 도시,김칸비_팀 겟네임,9.95,"스토리, 판타지",0,"스마트폰엔 마법어플, 택배는 텔레포트로 한방에.마법화된 2030년 근미래도시에서 펼쳐지는 한 연쇄살인마와 그를 추적하는 사람들!'우월한하루', '멜로홀릭'의 팀 겟네임 작가가 선보이는 SF판타지 수사극."
677,문아,팬마,9.95,"스토리, 시대극",0,"평범한 삶을 살려는 특별한 사람과 특별한 자신을 찾으려는 평범한 사람
신과 사람의 삶, 그리고 행복에 관한 이야기 - 고려남녀 인간갱생 정신의료 공상만화"
678,꽃 피는 날,두루,9.95,"스토리, 로맨스",0,등교 버스에서 시작된 삼각관계 로맨스!나라에게도 꽃 피는 날이 올까?2017 <청춘로맨스 대전> 우수상 수상작
679,후레자식,김칸비 / 황영찬,9.98,"스토리, 스릴러",0,'내 집안에 살인마가 산다.'본격 세대갈등 잔혹 스릴러
680,소울카르텔,하람 / 지야,9.96,"스토리, 판타지",0,"소년과 악마의 계약으로 시작된, 사후세계에서 벌어지는 모험 액션 판타지."
681,패션왕,기안84,8.33,"스토리, 드라마",0,멋있어지고 싶은 그들의 이야기.
682,2019 귀신사용설명서 - 괴담의 재구성,웹툰작가,9.29,"스토리, 스릴러",0,2019 여름특집 공포 단편선 - 괴담의 재구성※주의※ 절대 이 작품을 혼자 읽지 마시오
683,신암행어사,윤인완 / 양경일,9.95,"스토리, 판타지",0,지금부터 일어나는 일은 모두 우연이다!웹툰으로 돌아온 윤인완/양경일 작가 명작 <신암행어사> REBOOT!
684,그린보이,정재한 / 임진국,9.90,"스토리, 스포츠",0,"챔피언을 노리는 거침없는 여자, 재인! 그녀를 동경하는 순둥이 남자, 태진!
챔피언을 향한 도전과 어울리지 않는 두 사람의 여름같은 사랑이야기"
685,가난을 등에 업은 소녀,B급달궁 / 오은지,8.81,"스토리, 로맨스",0,흔하디 흔한 재벌후계자와 캔디도 울고 갈 박복한 가난소녀의 파란만장 동거기!인기작 <다세포소녀>의 웹툰판!
686,갓도령스,도로롱,9.96,"스토리, 드라마",0,갓을 쓴 네명의 꽃도령그들과 함께 드랍 더 비트!
687,연의 편지,조현아,9.98,"스토리, 드라마",0,​짧았던 여름방학이 끝나고 만난 마법같은 시간.. 그때 우리는 친구였을까?정말 궁금해. 이렇게 다정한 네가 누군지..​여름 특선 10부작.
688,헌팅,은성 / 전영륜,9.75,"스토리, 스릴러",0,"과거에 엑소시스트로 유명했던 목사 에스틴, 에스틴은 악마와의 싸움을 통해 부와 명예를 얻었지만 결국 모든 걸 잃고 교도소에 갇히는 신세가 된다.매일매일 기자와 영화제작자와 싸우며 교도소의 생활에 익숙해진 에스틴, 그런 그에게 과거 자신을 변호했던 변호사가 찾아온다. 변호사는 자신의 딸에게 악령이 깃들었다며 에스틴에게 도움을 요청을 하고 에스틴은 결국 악마와 다시 만나기 위해 교도소를 떠나는데…"
689,찌질의 역사,김풍 / 심윤수,9.89,"스토리, 드라마",0,스무살 소년들이 남자로 진화한다평생을 철들지 못하는 우리들의 찌질한 이야기
690,미시령,모코넛,9.93,"스토리, 스릴러",0,"지옥이 되어버린 고개, 미시령. 활을 들어, 이 고개에서 살아남아라."
691,파도를 찾아라!,김정현,9.97,"스토리, 스포츠",0,시골 소년 '파도'의 국가대표 수영 선수를 향한 청춘 성장기.
692,그래서 나는 안티팬과 결혼했다,재림,9.95,"스토리, 로맨스",0,세계적인 K-POP 스타 후준과 그의 공식 안티팬 이근영의24시간 밀착 동거 리얼리티 로맨스.※본 작품은 시리즈 오리지널 작품으로 네이버웹툰에서 듀얼연재됩니다.※
693,이말년 서유기,이말년,8.87,"스토리, 개그",0,이말년이 <서유기>라는 좋은 차에 무임승차한다!
694,어빌리티,손제호 / 이광수,9.76,"스토리, 판타지",0,조금 편리한 능력일 뿐이라고 생각했다. 그 일이 있기 전까지...'노블레스' 손제호/이광수의 스마트툰 신작!
695,그녀는 무사다,명랑 / 부겸,9.31,"스토리, 액션",0,고리의 마지막 무사 집단. 백귀를 이끌었던 그녀의 일대기.이제는 기억하는 이 하나없이 사라져버린 '백귀단'의 존재 속에서 그 누구보다도 강하고 아름다운 꽃을 피웠던 한 소녀의 이야기가 시작된다.
696,오!주예수여,아현,9.98,"스토리, 로맨스",0,모든게 완벽한 여고생 주예수귀신을 보는 음침한 남고생 오수빈을 좋아해 구해주려다사고로 유체이탈 상황에 놓이게 되는데...
697,아일랜드 1부,윤인완 / 양경일,9.96,"스토리, 스릴러",0,악귀들이 가득찬 섬 제주도. 이를 물리치는 토막살인범 반. 웹툰으로 돌아온 퇴마만화의 전설 <아일랜드 1부>
698,돼지우리,김칸비 / 천범식,9.88,"스토리, 스릴러",0,"무인도에 표류한 주인공, 그 앞에 정체불명의 가족이 나타난다."
699,스페이스 킹,박성용,9.92,"스토리, 판타지",0,"먼 미래 은하계는 통일되고 대통령 직선제가 시행된다!
'아스란영웅전' 박성용 작가 신작, 좌충우돌 SF선거만화 <스페이스 킹>"
700,꽃가족,이상신 / 국중록,9.92,"스토리, 개그",0,츄리닝의 이상신/국중록이 다시 뭉쳤다.얼굴에서 후광이 비치는 우월한 외모! 그들의 모든 것을 파헤친다!
701,아메리카노 엑소더스,박지은,9.41,"스토리, 판타지",0,서울 한복판에 깜찍한 마법사 등장?!당신을 위한 이색 판타지!
702,11me,고지애 / 영재영,9.88,"스토리, 드라마",0,"또 다른 내가 11명, 신의 선물일까 혹은 장난일까?"
703,데이빗,d몬,9.92,"스토리, 드라마",0,시골 농장 데이빗의 자아를 찾기 위한 여정.사람은 무엇으로 정의하는가
704,마이너스의 손,김뎐,9.96,"스토리, 판타지",0,만지면 모두 부서진다.마이너스의 오른손을 가진 소년 이야기
705,어서오세요.305호에,와난,9.96,"스토리, 드라마",0,"평범하게 자라온 대한건아 김정현, 그리고 그의 룸메이트 김호모.
하나부터 열까지 정반대인 그들이 겪는 민감하고 민망한 이야기들."
706,이제 곧 죽습니다,이원식 / 꿀찬,9.66,"스토리, 드라마",0,아무래도 이번 생은 실패다.죽음과 함께 시작된 13번의 새로운 삶
707,시타를 위하여,하가,9.97,"스토리, 시대극",0,"운명이 바뀌게 되는 한 소녀와, 그녀를 구하고 싶었던 한 남자의 이야기.2013 대학만화 최강자전 8강 진출작"
708,버닝헬,윤인완 / 양경일,9.95,"스토리, 판타지",0,"<신암행어사> 윤인완, 양경일 콤비가 다시 뭉쳤다! 지상 최악의 섬에서 펼쳐지는 두 살인귀의 처절한 사투!"
709,미스터 해녀,빡세,8.92,"스토리, 개그",0,"제주도에 정착한 웹툰작가 빡세,과연 그는 해녀 학교의 모든 훈련을 무사히 마치고해녀왕이 될 수 있을까?"
710,"OH, MY GOD!",강지영 / 현예지,9.94,"스토리, 판타지",0,"신들의 회사 헤븐즈 컴퍼니, 성격도 외모도 제 각각인 'GOD'들.
그들의 갈등과 신의, 그리고 음모.
2012 대학만화 최강자전 수상작!"
711,연애의 정령,김호드,9.95,"스토리, 개그",0,"남중·남고·공대·군대의 길을 걷는 자, 문오중. 그에게 뜬금없이 연애의 정령이 파견되는데..."
712,한남동 케이하우스,박태준,9.47,"스토리, 로맨스",0,"<외모지상주의> 박태준 작가 신작!말할 수 없는 이 집 남자들의 비밀, 미친 꽃미남들의 후방주의 동거생활"
713,퍼스트 미션,신의철,9.97,"스토리, 판타지",0,슈퍼 파워의 기원 '프라나'를 수호해야 하는 영웅의 첫번째 사명!그 사명을 짊어질 슈퍼 히어로의 탄생 이야기
714,폭풍의 전학생,강냉이,9.55,"스토리, 액션",0,"전학생의 알콩달콩 두근두근
버라이어티 학교 서바이벌."
715,떨림,원수연,8.68,"스토리, 로맨스",0,"사랑한 사람을 가슴에 묻고 신부가 된 남자. 그리고 어느날 그의 앞에 고해성사를 하는 그녀가 나타났다. 그녀는 2주 후 결혼을 앞뒀고, 고해실에서 과거에 사랑했던 남자를 다시 만나고 싶다고 고백을 하는데!"
716,용이산다,초,9.77,"스토리, 드라마",0,드래곤이든 인간이든 그저 평범한 판타지 일상물.새로운 용(?)물 등장!
717,오렌지 마말레이드,석우,9.91,"스토리, 로맨스",0,뱀파이어 정체를 숨긴 전학생 백마리와 인기 남학생 정재민.석우 작가가 그리는 그들의 감성적인 판타지 로맨스.
718,첩보의 별,이상신 / 국중록,9.86,"스토리, 개그",0,배신이 난무하는 그들의 뜨거운 우정본격 스파이 모험 만화!
719,낚시신공,귀귀,8.63,"스토리, 개그",0,전설이 돌아왔다! 허를 찌르는 실전 무공. 귀귀 작가의 컷툰 신작!
720,썸머 브리즈,한경찰,9.98,"스토리, 로맨스",0,낯선 곳에서 낯설지 않은 눈빛의 남자애를 만났다.여름 바람이 지나가고 나면 우리는..한경찰 작가의 여름 특선 신작!
721,잭슨의 관,CTK,9.77,"스토리, 액션",0,"평범한듯 평범하지 않은 일을 하는 평범한(?) 장의사와 도둑들의 훔치고, 속이고, 빼앗는 유쾌한 약탈 사기 작전!도둑들에게 잘못 얽힌 장의사의 얼굴엔 상처가 없는 날이 없다!"
722,봉이 김선달,"양우석,정하용 /...",9.54,"스토리, 시대극",0,평양에서 훈장으로 소일하고 있던 봉이 김선달.평안감사로 온 조덕영의 폭정에 신음하는 백성을 대표하여 세상에 나오다!
723,조선방랑야사,가현,9.88,"스토리, 시대극",0,"한때 조선 한양 책방에서 연애담 소설로 최고 인기를 구가하던 선비 성기임.수험 압박 탓인지 새로운 신예 ‘방랑 서자’에 밀려, 고전을 면치 못하고 있다.하루라도 빨리 옛 명성을 되찾겠다는 결심으로 ‘실생활 밀접형’ 소재를 찾기 위해직접 저잣거리로 나서게 되는데, 과연 성 선비는 목적을 달성할 수 있을까…?"
724,귀인,정연식 / 황진영,9.93,"스토리, 시대극",0,"흙수저 청년, 진짜 귀인이 되다.점입가경 팩션 사기극."
725,알고있지만,정서,9.97,"스토리, 로맨스",0,"""넌 내가 나비라는걸 알고 있잖아.""알면서도 빠지고 싶은 사랑<투명한 동거> 정서 작가의 신작"
726,어글리 피플즈,배사과,9.44,"스토리, 스릴러",0,내가 이렇게 불행한 이유? 모든 것은 지긋지긋한 외모지상주의 때문이야.
727,인간의 숲,황준호,9.98,"스토리, 스릴러",0,"실험을 위해 사이코패스 살인마들을 모아놓은 수용소가 마비되면서 벌어지는 폭력, 그리고 죽음.'악연', '공부하기 좋은날' 황준호 작가 신작 <인간의 숲>"
728,스퍼맨 시즌1,하일권,9.94,"스토리, 드라마",0,사랑하는 여자친구와 드디어 첫날밤을 맞게된 김기두갑자기 정체모를 사람들에게 납치되고자신이 슈퍼정자를 가진 능력자라는 얘기를 듣게 되는데...
729,마주쳤다,하일권 X 네이버...,9.83,"스토리, 드라마",0,"기억해줘, 우리가 마주쳤던 순간들. 세상에 없던 나새끼 로맨스 액션툰, 마주쳤다"
730,고교생을 환불해 주세요,Croissant,9.98,"스토리, 드라마",0,저승로맨스판타지 학원물이 온다!
731,문유,조석,9.96,"스토리, 판타지",0,지구가 멸망했다. 나는 혼자 달에 있다.<마음의 소리> 조석의 우주를 넘나드는 판타지 시크 개그!!
732,한국만화 1990,웹툰작가,9.75,"스토리, 일상",0,"1990년대 데뷔한, 인기 만화가들의 단편 특집"
733,체인지,진원,8.14,"스토리, 액션",0,"'상남자', 갑자기 '여자'가 되다?그놈... 아니, 그녀의 시원한 학원 액션!"
734,윈터우즈,cosmos / ...,9.98,"스토리, 로맨스",0,"살아있는 사람이 되고 싶은 윈터,베스트셀러 동화 작가가 되고 싶은 제인두 사람의 알록달록 동화같은 이야기"
