idx,name,score,writer,age_limit,g1,g2,g3,g4,g5,g6,g7,g8,g9,g10,g11,g12,keywords
470,와이키키 뱀파이어,9.97,요니요니,0,0,1,0,0,0,0,1,0,0,0,0,0,"['검정고시', '배달', '뱀파이어', '주소', '고졸', '야식', '준비', '추정', '배달원', '중인', '잘못']"
471,킬더킹,9.64,마사토끼,0,0,1,0,0,1,0,0,0,0,0,0,0,"['왕좌', '진정', '재능', '게임', '주인']"
472,피플,9.87,서승준,0,0,1,0,0,0,0,1,0,0,0,0,0,"['선장', '바다', '긴박', '가운데', '선원']"
473,셈하는 사이,9.97,면지,0,0,1,0,0,0,1,0,0,0,0,0,0,"['괴상', '고교', '권모', '숫자', '마음', '파란만장', '생활', '능력']"
474,호시탐탐,9.77,박현정,0,0,1,0,0,0,0,1,0,0,0,0,0,"['윗집', '이사', '곰과', '시대', '이상', '호랑이', '아랫집', '로맨스', '결말']"
475,이중첩자,9.92,피숙혜,0,0,1,0,0,0,0,0,0,0,0,0,0,"['얼굴', '발각', '적국', '천사', '장교', '첩자', '악마', '전쟁', '일등', '이중', '공신']"
476,아르세니아의 마법사,9.84,박성호,0,0,1,0,0,0,0,1,0,0,0,0,0,"['조각', '드래곤', '마법사', '고등학생', '동료', '모험', '레드', '하트', '대륙', '소환']"
477,숲속의 담,9.98,다홍,0,0,1,0,0,0,0,0,0,0,1,0,0,"['피해', '성장']"
478,카루나,9.85,강호진,0,0,1,0,0,0,0,1,0,0,0,0,0,"['모험', '지옥', '항마', '액션', '승병', '도전', '소년', '판타지', '군대']"
479,정보전사 202,9.13,이작가,0,0,1,0,0,0,0,0,0,0,0,0,0,"['임무', '완수', '자유', '작전', '간첩', '혈통']"
480,라일락 200%,9.95,아니영,0,0,1,0,0,1,0,0,0,0,0,0,0,"['영혼', '비상구', '진분홍', '하늘', '그룹', '아이', '센터', '누나']"
481,구독금지,9.92,김이연,0,0,1,0,0,1,0,0,0,0,0,0,0,"['친구', '접속', '미스터리', '대박', '스릴러', '생방송', '범죄자', '채널']"
482,소녀180,9.95,나우원,0,0,1,0,0,0,0,1,0,0,0,0,0,"['미모', '모델', '제안', '패션모델', '생기', '패션', '소녀', '소년', '청춘', '비밀', '성장']"
483,에리타,9.94,d몬,0,0,1,0,0,0,0,0,1,0,0,0,0,"['인류', '부작', '존재', '마지막', '데이']"
484,손 잡아 볼래?,9.86,예타쿠,0,0,1,0,0,0,1,0,0,0,0,0,0,"['만약', '연인', '사랑', '궁금증', '똥차', '해결', '이불', '생각', '결말', '운명']"
485,운수 오진 날,9.58,아포리아,0,0,1,0,0,0,0,1,0,0,0,0,0,"['괴상', '동행', '운수', '마라', '오늘']"
486,"저무는 해, 시린 눈",9.96,MURO,0,0,1,0,0,0,0,0,0,1,0,0,0,"['마녀', '가호', '이름', '태양', '북부', '고향']"
487,완벽한 가족,9.94,냥빠,0,0,1,0,0,0,0,0,0,0,0,0,0,"['친구', '경호', '반응', '이상', '행복', '엄마', '완벽', '고백', '가족']"
488,백년게임,9.7,하람,0,0,1,0,0,0,0,1,0,0,0,0,0,"['우승자', '소원', '이상', '시준', '대회', '치열', '전투', '최종', '게임', '소년', '가족']"
489,도플갱어의 게임,9.94,킹스날,0,0,1,0,0,0,0,0,0,0,0,0,0,"['영혼', '여고', '수업', '시한', '폭탄', '게임', '종료', '시한폭탄']"
490,트럼프,9.97,이채은,0,0,1,0,0,0,0,0,0,1,0,0,0,"['직면', '단장', '시즌', '수배', '존경', '트럼프', '갈등', '위기', '사형', '소년', '아버지', '세상']"
491,시효완성,9.75,"삼바, 미스터리 ...",0,0,1,0,0,1,0,0,0,0,0,0,0,"['국회의원', '다루', '과거', '시효', '메시지', '살인', '폐지', '공소', '법안', '우발적', '우발']"
492,나의 우주,9.93,공이,0,0,1,0,0,0,0,0,0,1,0,0,0,"['얼굴', '외계인', '우주', '남학생', '짝사랑', '채로']"
493,평행도시,9.95,고다,0,0,1,0,0,1,0,0,0,0,0,0,0,"['습격', '평행', '세계', '극악무도', '예전', '극악']"
494,동네몬스터,9.84,이현민,0,0,1,0,0,1,0,0,0,0,0,0,0,"['동네', '정의', '고등학생', '과거', '평화', '몬스터', '명의', '아저씨']"
495,두근두근 네가 좋아서,9.93,서혜은,0,0,1,0,0,0,0,0,0,0,0,0,0,"['민서', '스타', '건우', '완벽', '신인']"
496,괴물신부,9.94,상범,0,0,1,0,0,0,1,0,0,0,0,0,0,"['미남', '비밀', '신랑']"
497,링크보이,9.79,광진,0,0,1,0,0,1,0,0,0,0,0,0,0,"['무법', '잘못', '도시', '약육강식']"
498,언메이크,9.83,박화랑,0,0,1,0,0,1,0,0,0,0,0,0,0,"['미래', '폭풍', '미세', '한번', '인류', '극복', '변이', '공기', '기생', '생각', '위기', '이식', '필터', '개발', '먼지', '세상']"
499,나쁜 쪽으로,9.74,오은,0,0,1,0,0,0,0,1,0,0,0,0,0,"['지상', '수상작', '책임', '회비', '손길', '최대', '대신', '제안', '공모전', '기묘', '구원', '오해', '장려상', '학급']"
500,보물과 괴물의 도시,9.94,이을,0,0,1,0,0,0,0,0,0,0,0,0,0,"['괴물', '유물', '지진', '사고', '도시', '거리']"
501,조선홍보대행사 조대박,9.86,김양수,0,0,1,0,0,1,0,0,0,0,0,0,0,"['성공', '홍보', '냉혈한', '냉혈', '광고', '시장', '조선', '귀재']"
502,그날 죽은 나는,9.97,이언,0,0,1,0,0,0,0,1,0,0,0,0,1,"['친구', '기숙', '미스터리', '전학생', '스릴러', '양이', '아이', '교실', '학교']"
503,미드나잇 체이서,9.69,석재윤,0,0,1,0,0,0,1,0,0,0,0,0,0,"['고은', '고급', '강제', '불법', '소환', '활극', '레이싱', '위험천만']"
504,도를 아십니까,9.89,이건,0,0,1,0,1,0,0,0,0,0,0,0,0,"['동화', '장손', '전기', '전래', '도사', '진의', '도전', '신입', '전우', '전우치']"
505,감히,9.87,희나리,0,0,1,0,0,1,0,0,0,0,0,0,0,"['자유', '복수', '죽음', '진실']"
506,잉여특공대,9.74,물꾹,0,0,1,0,0,0,0,0,0,1,0,0,0,"['슈퍼', '대원', '로맨스', '특공대', '특공']"
507,인간졸업,9.83,진자,0,0,1,0,0,0,0,0,0,1,0,0,0,"['소경', '죽음', '코딩', '영재', '세상', '석연']"
508,스테어스,9.52,옹구,0,0,1,0,0,0,0,0,0,0,0,1,0,"['자로', '한계', '세상', '강한']"
509,몽홀,9.93,장태산,0,0,1,0,0,0,0,0,0,1,0,0,0,"['서사시', '감동']"
510,너에게만 보이는,9.97,소소만,0,0,1,0,0,1,0,0,0,0,0,0,0,"['친구', '일상', '유일', '반려', '처지', '약속', '버팀목', '주금', '이자', '나의', '위로', '슬픔']"
511,불릿 6미리,9.85,김도근,0,0,1,0,0,1,0,0,0,0,0,0,0,"['마스터', '소프트', '고백', '축구부', '에이스', '게임', '선배', '에어']"
512,피노키오 소녀,9.75,망순,1,0,1,0,0,0,0,0,0,0,0,0,0,"['사건', '거짓말', '마세', '불명', '실종', '원인', '공포', '고향']"
513,손아귀,9.93,황정훈,0,0,1,0,0,0,0,0,0,0,0,1,0,"['로그', '브이', '사건', '살인', '소진', '직장인', '중인', '운영']"
514,선녀야 야옹해봐!,9.78,햄톨탱크,0,0,1,0,0,0,0,0,0,1,0,0,0,"['지상', '사랑', '초미', '톱스타', '선녀', '인연', '강수']"
515,악령주의보,9.9,토마토모닝,0,0,1,0,0,0,0,0,0,0,1,0,0,"['소녀', '외면', '귀신', '사건']"
516,필살VS로맨스,9.97,구르,0,0,1,0,0,0,0,1,0,0,0,0,0,"['타기', '순정', '정석', '신우', '해피엔딩', '무협', '장르']"
517,커넥트,9.58,신대성,0,0,1,0,1,0,0,0,0,0,0,0,0,"['풍경', '이식', '복수']"
518,안식의 밤,9.93,연제원,0,0,1,0,0,0,1,0,0,0,0,0,0,"['사건', '전말', '연쇄', '살인', '노인', '대상', '할머니']"
519,아테나 컴플렉스,9.88,케이사르,0,0,1,0,0,1,0,0,0,0,0,0,0,"['여신', '짝사랑', '처음']"
520,언데드,9.83,김우준,0,0,1,0,0,0,0,0,0,1,0,0,0,"['복원', '좀비', '이상', '시련', '바이러스', '한의', '일행', '혈청', '대한', '문제', '지대', '센터', '회복', '무법', '난관']"
521,9등급 뒤집기,9.17,아백,0,0,1,0,0,0,0,0,0,1,0,0,0,"['만화가', '괄시', '복수', '번호', '지망', '등급', '이유', '공부', '지망생', '과외', '선생', '이인범']"
522,꼬맹이를 부탁해!,9.97,마라링,0,0,1,0,0,0,0,1,0,0,0,0,0,"['꼬맹이', '일상', '고백', '애도', '차인', '누나', '동생']"
523,원하는 건 너 하나,8.84,"달콤J,박성실",0,0,1,0,0,1,0,0,0,0,0,0,0,"['유언', '동거', '결혼', '이상', '대기업', '경영', '할아버지', '아이', '율과', '배신', '경영권', '어색', '상처']"
524,지구멸망버튼,9.71,박장고,0,0,1,0,0,0,0,0,0,0,0,0,0,"['필사', '의문', '필사적', '멸망', '지구', '버튼']"
525,아이고 아이고,9.92,하모,0,0,1,0,0,1,0,0,0,0,0,0,0,"['자유분방', '가수', '지망', '사가', '장례', '지망생', '지도', '불의', '결심', '사고']"
526,안녕 나의 모모로,9.97,켄타,0,0,1,0,0,0,0,0,1,0,0,0,0,"['외톨', '죽음', '고양이', '가슴', '전쟁', '소년', '로이']"
527,더 게이머,8.56,성상영,0,0,1,0,0,0,1,0,0,0,0,0,0,"['스테이터스', '모험기', '현실', '모험', '이유', '게임', '레벨']"
528,아침을 지나 밤으로,9.94,손지은,0,0,1,0,0,1,0,0,0,0,0,0,0,"['대가', '나무', '정통', '모험', '사과', '기묘', '판타지', '편지', '아이', '동생']"
529,여기 악마가 있어,9.89,맷집왕,0,0,1,0,0,0,0,1,0,0,0,0,0,"['진짜', '선택', '회사', '장의', '목표', '급성장', '악마', '상사', '이면', '모습', '게임', '인사', '직장인', '성장', '조승']"
530,버그,6.9,해마,0,0,1,0,0,0,0,0,0,0,0,0,0,"['지배', '현상', '버그', '저지', '인류', '이용', '자의', '세상', '발생']"
531,스윗솔티,9.97,달삐,0,0,1,0,0,0,0,1,0,0,0,0,0,"['성질', '개조', '알바', '준비', '경찰', '사고', '성격']"
532,저세상 클라스!,9.95,꾀돌이,0,0,1,0,0,0,0,1,0,0,0,0,0,"['일진', '할머니', '생활', '공유', '보통', '이중']"
533,온새미로,9.89,여우,0,0,1,0,0,1,0,0,0,0,0,0,1,"['부여', '유물', '굴레', '해리', '향로', '지망생', '박물관', '미로', '지망', '특집', '오디션', '신비', '드라마', '방문', '천신', '무영탑', '아들', '배우', '분위기', '준비', '국립', '인연', '백제']"
534,헬로맨스,9.69,이공주,0,0,1,0,0,0,1,0,0,0,0,0,0,"['상급', '트리', '검사', '개념', '범죄', '싸가지', '지간', '원수', '악마', '로맨스', '시트', '첫날', '검찰', '계세', '인간계', '서열', '스릴', '마계', '중급', '누명', '직속', '이기', '수사관', '원수지간', '이기적']"
535,하슬라,9.93,까를로스,0,0,1,0,0,0,0,1,0,0,0,0,0,"['복수', '처절', '무죄', '피의', '살인', '도진', '번의', '도시', '타인']"
536,뱀파이어의 꽃,9.85,카나리아,0,0,1,0,0,0,0,0,0,0,0,0,0,"['시리즈', '사랑', '뱀파이어', '서영', '연재', '모험', '계약자', '로맨스', '오리지널', '듀얼', '세상']"
537,도사 가온,9.89,김상민,0,0,1,0,0,0,1,0,0,0,0,0,0,"['사의', '모험', '도사', '액션', '도술', '소년', '판타지', '무명도']"
538,기억흔적,9.91,브라보 장,0,0,1,0,0,0,0,0,0,0,0,0,0,"['사랑', '가족', '처절', '여행', '시간']"
539,인간의 온도,9.9,이재익,0,0,1,0,0,0,0,0,0,1,0,0,0,"['추적', '일어', '기자', '사건', '이상', '나선', '치열', '진실', '형사', '소년']"
540,천도,9.89,진작,0,0,1,0,0,0,1,0,0,0,0,0,0,"['저승', '망자', '경계', '대립', '융이', '이용', '살해', '유장']"
541,후아유!,9.96,이범,0,0,1,0,0,0,0,1,0,0,0,0,0,"['말투', '행동', '정체', '대체']"
542,무주의 맹시,9.95,마누비,0,0,1,0,0,0,0,0,0,1,0,0,0,"['고교', '저주', '삼신', '파란만장', '생활', '산신', '위해', '삼신할미']"
543,왕세자 입학도,9.98,무번,0,0,1,0,0,0,0,0,0,0,0,0,0,"['성균관', '정체', '민중', '모종', '유생', '이유', '체험', '조선', '현장', '왕세자', '후기', '신참']"
544,신이 담긴 아이,9.89,건치,0,0,1,0,0,1,0,0,0,0,0,0,1,"['무당', '신의', '저승', '예언', '이승', '아이', '학교']"
545,스캔들,9.8,"달콤J,티바",0,0,1,0,0,0,0,1,0,0,0,0,0,"['스캔들', '기자', '신혼', '최고', '제안', '여배우', '거절', '인기', '주인공', '남편', '불륜', '생활', '파탄', '당대']"
546,깁스맨,9.85,맹물,0,0,1,0,0,0,0,0,0,0,0,0,0,"['무엇', '선택', '정의', '결과', '고등학생', '일진', '번의', '맹물', '잘못', '연애']"
547,드로잉 레시피,9.96,꼬모소이,0,0,1,0,0,0,0,0,0,0,0,0,0,"['이사', '여행', '은수', '어머니', '빌라', '힐링', '수의', '용서', '주인', '미선', '성장']"
548,인문학적 감수성,9.86,교날,0,0,1,0,0,0,0,0,0,1,0,0,0,"['감수성', '그림', '사건', '이상', '덕분', '모종', '노한', '탈주', '극대', '제안', '이스트', '거절', '손님', '상태', '깡패', '문신', '비밀', '능력']"
549,소녀 해미,9.64,이현우,0,0,1,0,0,1,0,0,0,0,0,0,0,"['세탁', '재벌', '천재', '복수', '머리', '천재적', '지옥', '손녀딸', '소녀', '해미', '신분', '활용']"
550,가담항설,9.98,랑또,0,0,1,0,0,0,0,0,1,0,0,0,0,"['돌이', '동료', '악당', '주인공', '소년', '판타지']"
551,장단에 맞춰줘!,9.8,햇님,0,0,1,0,0,0,0,1,0,0,0,0,0,"['보람', '개그', '일진', '로맨스', '반전', '농구', '초단', '단신', '겸의']"
552,이런 영웅은 싫어,9.97,삼촌,0,0,1,0,0,1,0,0,0,0,0,0,0,"['대활약', '영물', '활약', '스푼', '실존', '히어로']"
553,빛빛빛,9.92,수진,0,0,1,0,0,0,0,0,0,0,0,0,0,"['선택', '첫사랑', '재회']"
554,모락모락 왕세자님,9.87,원해,0,0,1,0,0,0,0,0,0,1,0,0,0,"['미남', '마을', '로맨스', '일행', '신비', '소녀', '온천', '왕세자', '판타지']"
555,데이즈,6.89,양수,0,0,1,0,0,0,0,0,0,0,0,0,0,"['재벌', '손가락', '경찰', '아버지', '가의', '어제', '부름', '망나니', '최고', '범인', '동생', '오늘', '한지', '집안', '대한민국', '지목', '아들', '막내', '오랜만', '시체', '어리광']"
556,오늘도 사랑하세요,9.81,하찌,0,0,1,0,0,0,0,0,0,0,0,0,0,"['진짜', '사랑', '큐피드', '주변', '대작전', '만들기']"
557,백호랑,9.92,박혬,0,0,1,0,0,1,0,0,0,0,0,0,0,"['수행', '서쪽', '과거', '하늘', '신수', '심부름', '인간계', '호랑']"
558,저승사자 출입금지,9.81,심웅섭,0,0,1,0,0,0,0,0,0,0,0,0,0,"['신의', '극복', '너머', '간호사', '우마', '죽음', '저승사자', '트라', '나비']"
559,밤하늘에 구름운,9.96,견지,0,0,1,0,0,0,0,0,0,0,0,0,0,"['지상', '수상', '일상', '온라인', '최대', '등장', '우수', '로맨스', '좌충우돌', '공모전', '평범']"
560,"안녕, 이바다씨",9.9,문나영,0,0,1,0,0,1,0,0,0,0,0,0,0,"['청량', '청량미', '로맨스', '여름']"
561,Here U Are,9.65,D JUN,0,0,1,0,0,0,0,0,0,0,0,0,0,"['재환', '현우', '만남', '입학식', '최고', '신입생', '생각', '인연', '악연', '특별', '선배', '학교', '반대', '성격']"
562,인싸라이프,9.09,힐링달,0,0,1,0,0,0,0,0,0,0,0,0,1,"['비밀', '계정', '라이크']"
563,노력의 결과,9.94,악파,0,0,1,0,0,0,0,1,0,0,0,0,0,"['사수', '전교', '재경', '완벽', '시험', '아버지', '주의']"
564,합법해적 파르페,9.95,뼈피살,0,0,1,0,0,0,0,1,0,0,0,0,0,"['신묘', '모험', '판타지', '공주', '파르페']"
565,물레,9.81,고긱,0,0,1,0,0,1,0,0,0,0,0,0,0,"['술자리', '선언', '전과', '얘기']"
566,꼬리 있는 연애,9.92,진하,0,0,1,0,0,1,0,0,0,0,0,0,0,"['고군분투', '나무꾼', '분투', '여우', '결혼', '환생', '고군', '윤하', '운명', '연애담', '상대']"
567,레사(lessa),9.95,POGO,0,0,1,0,0,0,0,0,0,0,0,0,0,"['신이', '습격', '동생', '혼돈', '계속']"
568,위험한 신입사원,9.65,박수정,0,0,1,0,0,0,0,0,0,0,0,0,0,"['연하', '친손자', '막내', '유림', '사원', '회장', '신입', '비밀', '입사', '연애', '위험천만']"
569,여름은 뜨겁다,9.21,JQ,0,0,1,0,0,1,0,0,0,0,0,0,0,"['친구', '신서', '학원', '어둠', '불허', '흑룡', '대용', '최강자', '예측', '코믹', '한여름', '강자', '여름', '성장', '여동생', '정고']"
570,제로게임,9.97,즐바센,0,0,1,0,0,0,0,1,0,0,0,0,1,"['수상작', '대학', '건설', '최강자', '인생']"
571,죽여주는 탐정님,9.87,뻥,0,0,1,0,0,0,0,1,0,0,0,0,0,"['사건', '거짓말', '탐정', '백아', '진실', '고교생', '거짓', '세상', '타인']"
572,구주의 시간,9.83,송극장,0,0,1,0,0,0,0,0,0,1,0,0,0,"['용의자', '모두', '커뮤니티', '장례식', '안의', '기록', '비밀', '발견', '동생']"
573,매지컬 메디컬,9.86,지공,0,0,1,0,0,0,0,1,0,0,0,0,0,"['마법', '세계']"
574,FM보이,9.96,육일공,0,0,1,0,0,1,0,0,0,0,0,0,1,"['우정', '방송', '사랑', '진심', '아이', '주파수']"
575,커피도둑,9.94,유지별이,0,0,1,0,0,0,0,0,0,0,0,0,0,"['새우', '카페', '소문', '나래', '저승사자', '뒷산', '시간', '도둑', '학교', '커피', '사고']"
576,스몰,9.9,을승,0,0,1,0,0,0,0,1,0,0,0,0,0,"['기분', '문제', '경험', '이성']"
577,평범한 8반,9.85,영파카,0,0,1,0,0,0,0,1,0,0,0,0,0,"['아이', '이드', '품격', '고품']"
578,사우러스,9.83,이노,0,0,1,0,0,0,0,0,0,0,0,0,0,"['문명', '시대', '인류', '치열', '전투', '방해', '공룡', '세력']"
579,노선도,9.79,효기,0,0,1,0,0,0,0,1,0,0,0,0,0,"['회사원', '투자', '황금색', '함정', '화폐', '암호', '절망', '현금', '캐리어', '실패']"
580,칼부림,9.9,고일권,0,0,1,0,0,0,0,0,0,0,1,0,0,"['복수', '칼날', '자제', '서슬', '배경', '성장', '내보']"
581,함부로 대해줘,9.87,선우,0,0,1,0,0,0,0,0,0,1,0,0,0,"['저돌적', '성산', '지금', '마을', '직진', '시대', '김홍도', '디펜스', '철벽', '신윤복', '스승', '로맨스', '조선', '본격', '제자', '저돌']"
582,비스타,8.16,유마,0,0,1,0,0,1,0,0,0,0,0,0,0,"['가수', '발목', '과거', '기회', '아이', '방황', '업보']"
583,누군가의 로섬,9.95,방농구,0,0,1,0,0,0,0,0,0,1,0,0,0,"['찰나', '기분', '우울', '정체', '실연', '상처']"
584,블루투스,7.44,국승원,0,0,1,0,0,0,0,1,0,0,0,0,0,"['싸움', '고독', '우주', '한가운데', '폭발', '탐사선', '가운데', '비행사']"
585,개장수,9.98,김규삼,0,0,1,0,0,0,0,0,1,0,0,0,0,"['지배', '역대', '프리', '스릴러', '이브', '개장수', '곤충', '세상', '판타지']"
586,나의 첫번째 새벽,9.93,신매,0,0,1,0,0,1,0,0,0,0,0,0,0,"['죄책감', '이후', '하늘', '죽음', '용기', '아빠', '소년', '후회', '이슬']"
587,먹지마세요,9.94,노도,0,0,1,0,0,0,0,0,0,0,0,0,0,"['복숭아', '요괴', '귀신', '소년']"
588,닥터 하운드,9.97,아루아니,0,0,1,0,0,1,0,0,0,0,0,0,0,"['자살', '사건', '죽음', '연쇄', '생각', '하운드', '흔적', '감정']"
589,교환일기,9.94,한끼룩,0,0,1,0,0,0,0,0,0,0,0,0,0,"['교통사고', '나무', '여중', '여대생', '왕따', '여중생', '파티', '생일', '여대']"
590,[드라마원작] 스위트홈,9.97,김칸비,0,0,1,0,0,0,0,1,0,0,0,0,0,"['비관', '고립', '소년', '이제', '절망', '세상']"
591,럭키언럭키,9.94,가천가,0,0,1,0,0,0,0,1,0,0,0,0,0,"['고군분투', '평범', '분투', '행운', '전교', '고교', '능력자', '고군', '해지', '학교', '초능력', '생활']"
592,러브슬립,9.79,오창호,0,0,1,0,0,0,0,0,0,1,0,0,0,"['만약', '환경', '지조', '좌충우돌', '코미디', '주인공', '러브']"
593,노블레스,9.62,손제호,0,0,1,0,0,0,0,0,0,0,0,0,0,"['수면', '세상']"
594,그녀의 버킷리스트,9.94,황양,0,0,1,0,0,0,0,1,0,0,0,0,0,"['친구', '리스트', '미련', '완벽', '세상', '오빠', '버킷']"
595,가타부타타,9.95,숭어,0,0,1,0,0,0,0,1,0,0,0,0,0,"['성공', '무엇', '사랑', '첫사랑', '대학', '옆집', '중학교', '자취', '학년', '살의', '사랑이', '자취방', '어색', '연애', '서로']"
596,한번 더 해요,9.91,미티,0,0,1,0,0,1,0,0,0,0,0,0,0,"['권태기', '결혼', '대학', '현실', '성대', '이제', '유선', '원작', '시절', '광과', '고백', '부부', '골인', '지독', '드라마', '서로']"
597,친애하는 X,9.97,반지운,0,0,1,0,0,0,1,0,0,0,0,0,0,"['몰락', '얼굴', '대표작', '최강', '국내', '최고', '백아', '최강자', '여배우']"
598,거미,9.89,모아이,0,0,1,0,0,0,0,0,0,1,0,0,0,"['마을', '거미', '탈출', '의심', '거미줄']"
599,타인은 지옥이다,9.86,김용키,0,0,1,0,0,0,0,1,0,0,0,0,0,"['수상', '연재', '화제', '고시원', '원작', '생활', '드라마']"
600,골든 체인지,9.98,브림스,0,0,1,0,0,0,0,0,0,0,0,0,0,"['수상', '불운', '세계', '산신령', '소녀', '세상', '판타지']"
601,데드라이프,9.65,후렛샤,0,0,1,0,0,0,0,0,0,1,0,0,0,"['파멸', '구원', '지능', '세상', '좀비']"
602,러브슬립 2부,9.83,오창호,0,0,1,0,0,1,0,0,0,0,0,0,0,"['사건', '코미디', '좌충우돌', '러브', '오늘']"
603,구구까까,9.94,혜니,0,0,1,0,0,0,1,0,0,0,0,0,0,"['원시', '시대', '적응', '부족', '청담', '나의', '생활', '적응기']"
604,용비불패 완전판,9.98,류기운,0,0,1,0,0,1,0,0,0,0,0,0,0,"['공개', '주행', '개선', '명작', '최초', '완전', '완벽', '전설적', '스크롤', '독성', '전설', '고수', '부활', '편집', '독점']"
605,위대한 방옥숙,9.95,매미,0,0,1,0,0,0,0,1,0,0,0,0,0,"['집값', '조망', '마스크', '희세', '시체', '유기']"
606,하이브 1~2,9.95,김규삼,0,0,1,0,0,1,0,0,0,0,0,0,0,"['원시', '습격', '시대', '해진', '상태', '대기', '곤충', '지구의', '거대']"
607,유비님께 투자하겠어,4.21,B급달궁,0,0,1,0,0,0,0,0,0,1,0,0,0,"['초보', '영웅', '유비', '경영', '삼국지', '판타지', '지금', '로맨스', '장비', '촉나라', '선사', '즐거움', '미남', '회사', '스토리', '주식', '본격', '코믹', '투자가', '나의']"
608,스피릿 핑거스,9.98,한경찰,0,0,1,0,0,0,0,0,0,1,0,0,0,"['그림', '이상', '여고생', '모험', '모임']"
609,하우스키퍼,9.97,채용택,0,0,1,0,0,1,0,0,0,0,0,0,0,"['사상', '최악', '포기', '바이러스']"
610,에이머,9.79,구동인,0,0,1,0,1,0,0,0,0,0,0,0,0,"['역사', '우연', '당과', '침공', '일당', '지구', '지구인', '성인', '초월자']"
611,이웃집의 훈훈한 스토커군,4.27,teamGOGI+,0,0,1,0,0,0,1,0,0,0,0,0,0,"['이웃집', '얼굴', '스토커', '최고', '매너', '사실', '인기', '학교', '친절', '진범']"
612,하이브 3,9.97,김규삼,0,0,1,0,0,0,1,0,0,0,0,0,0,"['역대', '스릴러', '전쟁', '본격화', '곤충', '판타지', '거대']"
613,그 판타지 세계에서 사는 법,9.98,촌장,0,0,1,0,0,0,0,0,0,0,0,0,0,"['용사', '과거', '마왕', '세계', '주민', '판타지', '상처']"
614,개미,9.79,재희,0,0,1,0,0,1,0,0,0,0,0,0,0,[]
615,피와 살,9.94,황준호,0,0,1,0,0,0,0,0,0,0,0,0,1,"['괴물', '위기', '전쟁', '멸종', '생존', '공생']"
616,어쩔꼰대,9.85,강선율,0,0,1,0,0,0,0,0,0,1,0,0,0,"['셔틀', '꼰대', '일진', '조폭']"
617,오버더문,9.93,포르토,0,0,1,0,0,1,0,0,0,0,0,0,0,"['괴물', '달빛', '하늘', '기억', '문자', '버스', '동안', '조심', '사고']"
618,검은인간,9.98,이저녁,0,0,1,0,0,0,0,1,0,0,0,0,0,"['눈도', '지금', '흉터']"
619,오늘도 사랑스럽개,9.98,이혜,0,0,1,0,0,0,1,0,0,0,0,0,0,"['로맨스', '개가', '저주', '새벽']"
620,결백한 사람은 없다,9.85,서각,0,0,1,0,0,1,0,0,0,0,0,0,0,"['심리', '순경', '아동', '실종', '아이', '초능력', '수사']"
621,3cm 헌터,9.89,돌연변이,0,0,1,0,0,0,0,0,0,0,0,0,0,"['일상', '이능', '상황', '이제', '개미', '고양이', '청소기', '각자', '세상', '위협']"
622,마술사,9.93,김세래,0,0,1,0,0,0,0,0,0,0,0,0,1,"['테라', '통일', '마지막', '대륙']"
623,특수 영능력 수사반,9.56,사다함,0,0,1,0,0,0,1,0,0,0,0,0,0,"['귀신', '사기', '형사', '특별']"
624,비흔,9.94,정재한,0,0,1,0,0,1,0,0,0,0,0,0,0,"['이리', '나라', '역사', '이름', '아비', '패자', '전설', '백제']"
625,낮에 뜨는 달,9.93,헤윰,0,0,1,0,0,1,0,0,0,0,0,0,0,"['현재', '과거', '갈등', '시간']"
626,헬퍼,9.95,삭,0,0,1,0,0,0,0,0,0,0,1,0,0,"['사망', '저승', '교통사고', '가드', '교통', '판타지', '의문', '이승', '액션', '트라', '이브', '장광', '도시', '감성', '대장', '사고']"
627,모범택시,9.83,까를로스,0,0,1,0,0,0,0,1,0,0,0,0,0,"['진짜', '방법', '정체', '회사', '복수', '서비스', '무지개', '대신', '택시', '손님', '특별', '평범']"
628,8월의 눈보라,9.35,김리아,0,0,1,0,0,0,0,0,0,1,0,0,0,"['보라', '학원', '교복', '첫사랑', '가상', '설상', '재수', '이전', '암흑', '시절', '모델', '모습', '현우', '설상가상']"
629,헬로도사,9.62,웅비,0,0,1,0,0,0,0,1,0,0,0,0,0,"['천재', '도사', '소녀', '안녕']"
630,나노리스트,9.98,민송아,0,0,1,0,0,1,0,0,0,0,0,0,0,"['이드', '나노', '선물', '살벌', '비밀', '드로']"
631,텃밭부 사건일지,9.98,오이츄,0,0,1,0,0,1,0,0,0,0,0,0,0,"['잡초', '사건', '텃밭']"
632,둥굴레차!,9.95,기라3,0,0,1,0,0,0,0,1,0,0,0,0,0,"['수상작', '수련', '대학', '최강자', '증표', '백호', '무술', '주작', '수련기', '소년', '청룡', '사신', '현무']"
633,방백남녀,9.92,고태호,0,0,1,0,0,0,0,0,0,1,0,0,1,"['친구', '남녀']"
634,지금 우리 학교는,9.52,주동근,0,0,1,0,0,1,0,0,0,0,0,0,0,"['학교', '감염자', '사건', '감금']"
635,타인지옥 - 연쇄살묘사건,9.9,김용키,0,0,1,0,0,0,0,0,0,0,0,0,1,"['사건', '등장', '종우', '연쇄', '지옥', '참혹', '특별', '전말', '타인', '외전']"
636,동토의 여명,9.94,김정휘,0,0,1,0,0,1,0,0,0,0,0,0,0,"['동토', '영웅', '세계', '전쟁', '공간', '시간', '운명']"
